"UserID","MovieID","PredictedScore"
"196","Rating.1028",3.44488963510342
"196","Rating.554",3.70734253082765
"196","Rating.109",3.70734253082765
"196","Rating.171",3.70734253082765
"196","Rating.318",3.70734253082765
"196","Rating.568",3.70734253082765
"196","Rating.842",3.70734253082765
"196","Rating.65",3.70734253082765
"196","Rating.591",3.70734253082765
"196","Rating.401",3.70734253082765
"196","Rating.339",3.70734253082765
"196","Rating.746",3.70734253082765
"196","Rating.68",3.70734253082765
"196","Rating.7",3.70734253082765
"196","Rating.1018",3.70734253082765
"196","Rating.218",3.70734253082765
"196","Rating.623",3.70734253082765
"196","Rating.334",3.70734253082765
"196","Rating.344",3.70734253082765
"196","Rating.145",3.70734253082765
"196","Rating.56",3.84572678493679
"196","Rating.89",3.70734253082765
"196","Rating.141",3.70734253082765
"196","Rating.576",3.70734253082765
"196","Rating.133",3.70734253082765
"196","Rating.813",3.70734253082765
"196","Rating.872",3.70734253082765
"196","Rating.146",3.70734253082765
"196","Rating.507",3.70734253082765
"196","Rating.367",3.44488963510342
"196","Rating.468",3.70734253082765
"196","Rating.595",3.70734253082765
"196","Rating.11",3.70734253082765
"196","Rating.520",3.70734253082765
"196","Rating.82",3.70734253082765
"196","Rating.501",3.70734253082765
"196","Rating.3",3.70734253082765
"196","Rating.695",3.70734253082765
"196","Rating.198",3.70734253082765
"196","Rating.189",3.70734253082765
"196","Rating.767",3.70734253082765
"196","Rating.705",3.70734253082765
"196","Rating.64",4.24656393477016
"196","Rating.357",4.24656393477016
"196","Rating.484",3.70734253082765
"196","Rating.508",3.35288963304057
"196","Rating.303",3.70734253082765
"196","Rating.215",3.70734253082765
"196","Rating.749",3.70734253082765
"196","Rating.829",3.70734253082765
"196","Rating.204",3.84572678493679
"196","Rating.1295",3.70734253082765
"196","Rating.33",3.70734253082765
"196","Rating.160",3.70734253082765
"196","Rating.321",3.70734253082765
"196","Rating.343",3.70734253082765
"196","Rating.227",3.70734253082765
"196","Rating.191",4.24656393477016
"196","Rating.903",3.70734253082765
"196","Rating.183",3.70734253082765
"196","Rating.724",3.70734253082765
"196","Rating.430",3.70734253082765
"196","Rating.1197",3.70734253082765
"196","Rating.134",3.70734253082765
"196","Rating.751",3.70734253082765
"196","Rating.212",3.70734253082765
"196","Rating.256",3.70734253082765
"196","Rating.662",3.44488963510342
"196","Rating.984",3.70734253082765
"196","Rating.1067",3.70734253082765
"196","Rating.410",3.70734253082765
"196","Rating.879",3.70734253082765
"196","Rating.271",3.70734253082765
"196","Rating.1086",3.70734253082765
"196","Rating.649",3.70734253082765
"196","Rating.951",3.70734253082765
"196","Rating.197",3.70734253082765
"196","Rating.678",3.70734253082765
"196","Rating.199",3.70734253082765
"196","Rating.709",3.84572678493679
"196","Rating.169",3.70734253082765
"196","Rating.597",3.72939114416261
"196","Rating.1393",3.70734253082765
"196","Rating.333",3.70734253082765
"196","Rating.1115",3.70734253082765
"196","Rating.577",3.70734253082765
"196","Rating.378",3.70734253082765
"196","Rating.425",3.70734253082765
"196","Rating.959",3.70734253082765
"196","Rating.1224",3.70734253082765
"196","Rating.1017",3.44488963510342
"196","Rating.175",3.70734253082765
"196","Rating.558",3.70734253082765
"196","Rating.206",3.70734253082765
"196","Rating.402",3.70734253082765
"196","Rating.640",3.70734253082765
"196","Rating.522",3.70734253082765
"196","Rating.62",3.70734253082765
"196","Rating.12",3.70734253082765
"196","Rating.291",3.70734253082765
"196","Rating.462",3.70734253082765
"196","Rating.612",3.70734253082765
"196","Rating.758",3.70734253082765
"196","Rating.163",3.70734253082765
"196","Rating.1451",3.70734253082765
"196","Rating.250",3.70734253082765
"196","Rating.823",3.70734253082765
"196","Rating.186",3.70734253082765
"196","Rating.731",3.70734253082765
"196","Rating.71",3.70734253082765
"196","Rating.781",3.70734253082765
"196","Rating.176",3.70734253082765
"196","Rating.1181",3.70734253082765
"196","Rating.78",3.70734253082765
"196","Rating.436",3.70734253082765
"196","Rating.631",3.70734253082765
"196","Rating.716",3.70734253082765
"196","Rating.188",3.70734253082765
"196","Rating.699",3.70734253082765
"196","Rating.604",3.70734253082765
"196","Rating.97",3.70734253082765
"196","Rating.460",3.70734253082765
"196","Rating.715",3.70734253082765
"196","Rating.17",3.70734253082765
"196","Rating.315",3.70734253082765
"196","Rating.505",3.70734253082765
"196","Rating.279",3.70734253082765
"196","Rating.80",3.70734253082765
"196","Rating.60",3.70734253082765
"196","Rating.325",3.70734253082765
"196","Rating.407",3.70734253082765
"196","Rating.531",3.70734253082765
"196","Rating.587",3.70734253082765
"196","Rating.892",3.70734253082765
"196","Rating.1047",3.70734253082765
"196","Rating.47",3.44488963510342
"196","Rating.217",3.70734253082765
"196","Rating.259",3.70734253082765
"196","Rating.596",3.70734253082765
"196","Rating.960",3.70734253082765
"196","Rating.211",3.84572678493679
"196","Rating.938",3.70734253082765
"196","Rating.1060",3.70734253082765
"196","Rating.404",3.70734253082765
"196","Rating.305",3.70734253082765
"196","Rating.210",3.44488963510342
"196","Rating.278",3.70734253082765
"196","Rating.770",3.70734253082765
"196","Rating.252",3.52703625574367
"196","Rating.156",3.70734253082765
"196","Rating.1110",3.70734253082765
"196","Rating.350",3.70734253082765
"196","Rating.431",3.70734253082765
"196","Rating.475",3.70734253082765
"196","Rating.182",3.44488963510342
"196","Rating.50",3.83956713255591
"196","Rating.365",3.70734253082765
"196","Rating.187",3.70734253082765
"196","Rating.289",3.70734253082765
"196","Rating.185",3.70734253082765
"196","Rating.712",3.44488963510342
"196","Rating.742",4.14824771924525
"196","Rating.732",3.44488963510342
"196","Rating.168",3.44488963510342
"196","Rating.550",3.70734253082765
"196","Rating.849",3.70734253082765
"196","Rating.406",3.70734253082765
"196","Rating.150",3.70734253082765
"196","Rating.869",3.70734253082765
"196","Rating.184",3.70734253082765
"196","Rating.371",3.70734253082765
"196","Rating.720",3.70734253082765
"196","Rating.873",3.70734253082765
"196","Rating.922",3.70734253082765
"196","Rating.57",3.70734253082765
"196","Rating.370",3.70734253082765
"196","Rating.249",3.70734253082765
"196","Rating.721",3.70734253082765
"196","Rating.611",3.70734253082765
"196","Rating.142",3.70734253082765
"196","Rating.943",3.70734253082765
"196","Rating.126",3.70734253082765
"196","Rating.824",3.70734253082765
"196","Rating.58",3.70734253082765
"196","Rating.680",3.70734253082765
"196","Rating.741",3.70734253082765
"196","Rating.1061",3.70734253082765
"196","Rating.448",3.70734253082765
"196","Rating.900",3.70734253082765
"196","Rating.941",3.70734253082765
"196","Rating.905",3.70734253082765
"196","Rating.1497",3.70734253082765
"196","Rating.55",3.70734253082765
"196","Rating.744",3.83956713255591
"196","Rating.642",3.70734253082765
"196","Rating.1015",3.70734253082765
"196","Rating.121",3.86161574589086
"196","Rating.301",3.70734253082765
"196","Rating.81",3.70734253082765
"196","Rating.284",3.72939114416261
"196","Rating.740",3.84572678493679
"196","Rating.22",3.70734253082765
"196","Rating.864",4.016023117517
"196","Rating.1099",4.24656393477016
"196","Rating.961",3.70734253082765
"196","Rating.812",3.70734253082765
"196","Rating.240",3.70734253082765
"196","Rating.376",3.70734253082765
"196","Rating.931",3.70734253082765
"196","Rating.717",3.72939114416261
"196","Rating.399",3.70734253082765
"196","Rating.1039",3.70734253082765
"196","Rating.1114",3.70734253082765
"196","Rating.292",3.70734253082765
"196","Rating.561",3.70734253082765
"196","Rating.901",3.70734253082765
"196","Rating.417",3.70734253082765
"196","Rating.809",3.70734253082765
"196","Rating.540",3.70734253082765
"196","Rating.293",3.70734253082765
"196","Rating.497",3.70734253082765
"196","Rating.1462",3.70734253082765
"196","Rating.1246",3.70734253082765
"196","Rating.588",3.70734253082765
"196","Rating.409",3.70734253082765
"196","Rating.739",3.70734253082765
"196","Rating.661",3.70734253082765
"196","Rating.665",3.70734253082765
"196","Rating.439",3.70734253082765
"196","Rating.632",3.70734253082765
"196","Rating.1198",3.70734253082765
"196","Rating.609",3.70734253082765
"196","Rating.225",3.70734253082765
"196","Rating.128",3.70734253082765
"196","Rating.866",3.44488963510342
"196","Rating.295",3.70734253082765
"196","Rating.49",3.70734253082765
"196","Rating.626",3.70734253082765
"196","Rating.707",3.70734253082765
"196","Rating.586",3.70734253082765
"196","Rating.593",3.70734253082765
"196","Rating.147",3.70734253082765
"196","Rating.1220",3.70734253082765
"196","Rating.492",3.70734253082765
"196","Rating.620",3.15612719745382
"196","Rating.161",3.70734253082765
"196","Rating.1070",3.70734253082765
"196","Rating.449",3.70734253082765
"196","Rating.948",3.70734253082765
"196","Rating.509",3.70734253082765
"196","Rating.870",3.70734253082765
"196","Rating.39",3.70734253082765
"196","Rating.1100",3.70734253082765
"196","Rating.820",3.70734253082765
"196","Rating.660",3.70734253082765
"196","Rating.120",3.44275917080821
"196","Rating.780",3.70734253082765
"196","Rating.44",3.70734253082765
"196","Rating.686",3.70734253082765
"196","Rating.28",3.70734253082765
"196","Rating.729",3.70734253082765
"196","Rating.52",3.70734253082765
"196","Rating.230",3.70734253082765
"196","Rating.506",3.70734253082765
"196","Rating.566",3.70734253082765
"196","Rating.774",3.70734253082765
"196","Rating.1003",3.70734253082765
"196","Rating.433",3.70734253082765
"196","Rating.99",3.70734253082765
"196","Rating.1288",3.70734253082765
"196","Rating.190",3.70734253082765
"196","Rating.1010",3.70734253082765
"196","Rating.877",3.70734253082765
"196","Rating.487",3.84572678493679
"196","Rating.1052",3.70734253082765
"196","Rating.659",3.70734253082765
"196","Rating.927",3.70734253082765
"196","Rating.696",3.70734253082765
"196","Rating.179",3.70734253082765
"196","Rating.440",3.70734253082765
"196","Rating.806",3.70734253082765
"196","Rating.572",3.70734253082765
"196","Rating.654",3.70734253082765
"196","Rating.324",3.70734253082765
"196","Rating.736",3.70734253082765
"196","Rating.92",3.70734253082765
"196","Rating.461",3.70734253082765
"196","Rating.129",3.70734253082765
"196","Rating.9",3.00171982582768
"196","Rating.152",3.70734253082765
"196","Rating.233",3.70734253082765
"196","Rating.589",3.70734253082765
"196","Rating.203",3.70734253082765
"196","Rating.1034",3.70734253082765
"196","Rating.923",3.84572678493679
"196","Rating.463",3.70734253082765
"196","Rating.122",3.70734253082765
"196","Rating.310",3.70734253082765
"196","Rating.447",3.70734253082765
"196","Rating.412",3.70734253082765
"196","Rating.1428",3.70734253082765
"196","Rating.977",3.70734253082765
"196","Rating.1065",3.70734253082765
"196","Rating.421",3.70734253082765
"196","Rating.937",3.70734253082765
"196","Rating.583",3.70734253082765
"196","Rating.831",3.70734253082765
"196","Rating.543",3.70734253082765
"196","Rating.926",3.70734253082765
"196","Rating.155",3.70734253082765
"196","Rating.53",3.70734253082765
"196","Rating.91",3.70734253082765
"196","Rating.477",3.70734253082765
"196","Rating.472",3.70734253082765
"196","Rating.761",3.70734253082765
"196","Rating.1286",3.70734253082765
"196","Rating.93",3.70734253082765
"196","Rating.644",3.70734253082765
"196","Rating.982",3.70734253082765
"196","Rating.491",3.70734253082765
"196","Rating.511",3.44488963510342
"196","Rating.397",3.70734253082765
"196","Rating.162",3.70734253082765
"196","Rating.513",3.70734253082765
"196","Rating.375",3.70734253082765
"196","Rating.38",3.70734253082765
"196","Rating.418",3.70734253082765
"196","Rating.858",3.70734253082765
"196","Rating.131",3.70734253082765
"196","Rating.87",3.70734253082765
"196","Rating.725",3.70734253082765
"196","Rating.72",3.44488963510342
"196","Rating.1133",3.70734253082765
"196","Rating.125",3.86161574589086
"196","Rating.1248",3.70734253082765
"196","Rating.354",3.70734253082765
"196","Rating.105",3.70734253082765
"196","Rating.73",3.70734253082765
"196","Rating.239",3.70734253082765
"196","Rating.860",3.70734253082765
"196","Rating.1046",3.70734253082765
"196","Rating.1178",3.70734253082765
"196","Rating.523",3.84572678493679
"196","Rating.634",3.70734253082765
"196","Rating.1245",3.70734253082765
"196","Rating.974",3.70734253082765
"196","Rating.619",3.70734253082765
"196","Rating.107",3.70734253082765
"196","Rating.213",3.70734253082765
"196","Rating.319",3.70734253082765
"196","Rating.963",3.70734253082765
"196","Rating.875",3.70734253082765
"196","Rating.180",3.70734253082765
"196","Rating.1033",3.70734253082765
"196","Rating.380",3.70734253082765
"196","Rating.59",3.70734253082765
"196","Rating.1078",3.70734253082765
"196","Rating.585",3.70734253082765
"196","Rating.148",3.54908486907862
"196","Rating.683",3.70734253082765
"196","Rating.454",3.70734253082765
"196","Rating.737",3.70734253082765
"196","Rating.524",3.70734253082765
"196","Rating.995",3.70734253082765
"196","Rating.616",3.70734253082765
"196","Rating.945",3.70734253082765
"196","Rating.299",3.70734253082765
"196","Rating.792",3.84572678493679
"196","Rating.708",3.70734253082765
"196","Rating.950",3.70734253082765
"196","Rating.27",3.70734253082765
"196","Rating.747",3.70734253082765
"196","Rating.85",3.44488963510342
"196","Rating.516",3.44488963510342
"196","Rating.1063",3.70734253082765
"196","Rating.682",3.70734253082765
"196","Rating.221",3.70734253082765
"196","Rating.1150",3.70734253082765
"196","Rating.847",3.70734253082765
"196","Rating.138",3.70734253082765
"196","Rating.517",3.84572678493679
"196","Rating.283",3.86777539827175
"196","Rating.602",3.70734253082765
"196","Rating.573",3.70734253082765
"196","Rating.617",3.70734253082765
"196","Rating.569",3.70734253082765
"196","Rating.1332",3.70734253082765
"196","Rating.703",3.70734253082765
"196","Rating.386",3.70734253082765
"196","Rating.331",3.70734253082765
"196","Rating.355",3.70734253082765
"196","Rating.949",3.70734253082765
"196","Rating.488",3.70734253082765
"196","Rating.114",3.70734253082765
"196","Rating.24",3.70734253082765
"196","Rating.763",3.70734253082765
"196","Rating.43",3.70734253082765
"196","Rating.953",3.70734253082765
"196","Rating.670",3.70734253082765
"196","Rating.510",3.70734253082765
"196","Rating.372",3.70734253082765
"196","Rating.335",3.70734253082765
"196","Rating.779",3.70734253082765
"196","Rating.435",3.84572678493679
"196","Rating.223",3.70734253082765
"196","Rating.1334",3.70734253082765
"196","Rating.835",3.70734253082765
"196","Rating.1327",3.70734253082765
"196","Rating.263",3.70734253082765
"196","Rating.450",3.70734253082765
"196","Rating.651",3.70734253082765
"196","Rating.316",3.70734253082765
"196","Rating.929",3.70734253082765
"196","Rating.1041",3.04405248527005
"196","Rating.424",3.70734253082765
"196","Rating.429",3.70734253082765
"196","Rating.868",3.70734253082765
"196","Rating.1161",3.70734253082765
"196","Rating.166",3.70734253082765
"196","Rating.1162",3.70734253082765
"196","Rating.1019",3.70734253082765
"196","Rating.908",3.70734253082765
"196","Rating.1160",3.70734253082765
"196","Rating.676",3.70734253082765
"196","Rating.1012",3.70734253082765
"196","Rating.1209",3.70734253082765
"196","Rating.693",3.70734253082765
"196","Rating.282",3.86161574589086
"196","Rating.253",3.70734253082765
"196","Rating.1350",3.70734253082765
"196","Rating.363",3.70734253082765
"196","Rating.300",3.46693824843838
"196","Rating.1346",3.70734253082765
"196","Rating.1119",3.70734253082765
"196","Rating.674",3.70734253082765
"196","Rating.527",3.70734253082765
"196","Rating.1397",3.70734253082765
"196","Rating.807",3.70734253082765
"196","Rating.657",3.70734253082765
"196","Rating.1142",3.70734253082765
"196","Rating.113",3.70734253082765
"196","Rating.426",3.70734253082765
"196","Rating.1109",3.70734253082765
"196","Rating.898",3.70734253082765
"196","Rating.723",3.70734253082765
"196","Rating.243",3.70734253082765
"196","Rating.582",3.70734253082765
"196","Rating.778",3.70734253082765
"196","Rating.308",3.70734253082765
"196","Rating.641",3.70734253082765
"196","Rating.1165",3.70734253082765
"196","Rating.764",3.70734253082765
"196","Rating.1011",3.70734253082765
"196","Rating.1101",3.70734253082765
"196","Rating.396",3.70734253082765
"196","Rating.1260",3.70734253082765
"196","Rating.904",3.70734253082765
"196","Rating.312",3.70734253082765
"196","Rating.1048",3.44275917080821
"196","Rating.627",3.70734253082765
"196","Rating.571",3.70734253082765
"196","Rating.552",3.70734253082765
"196","Rating.1278",3.70734253082765
"196","Rating.499",3.70734253082765
"196","Rating.1186",3.70734253082765
"196","Rating.1057",3.70734253082765
"196","Rating.207",3.70734253082765
"196","Rating.309",3.70734253082765
"196","Rating.671",3.70734253082765
"196","Rating.83",3.70734253082765
"196","Rating.482",3.70734253082765
"196","Rating.276",3.70734253082765
"196","Rating.1094",3.70734253082765
"196","Rating.647",3.70734253082765
"196","Rating.578",3.70734253082765
"196","Rating.1021",3.70734253082765
"196","Rating.886",3.70734253082765
"196","Rating.1151",3.70734253082765
"196","Rating.855",3.70734253082765
"196","Rating.942",3.70734253082765
"196","Rating.826",3.70734253082765
"196","Rating.1044",3.70734253082765
"196","Rating.254",3.70734253082765
"196","Rating.290",3.70734253082765
"196","Rating.848",3.70734253082765
"196","Rating.542",3.70734253082765
"196","Rating.581",3.70734253082765
"196","Rating.1229",3.70734253082765
"196","Rating.718",3.70734253082765
"196","Rating.337",3.70734253082765
"196","Rating.1107",3.70734253082765
"196","Rating.539",3.70734253082765
"196","Rating.821",3.70734253082765
"196","Rating.364",3.70734253082765
"196","Rating.553",3.70734253082765
"196","Rating.313",4.016023117517
"196","Rating.1218",3.70734253082765
"196","Rating.115",3.70734253082765
"196","Rating.1129",3.70734253082765
"196","Rating.493",3.70734253082765
"196","Rating.36",3.70734253082765
"196","Rating.205",3.70734253082765
"196","Rating.102",3.70734253082765
"196","Rating.1249",3.70734253082765
"196","Rating.773",3.70734253082765
"196","Rating.494",3.70734253082765
"196","Rating.192",3.70734253082765
"196","Rating.687",3.70734253082765
"196","Rating.772",3.70734253082765
"196","Rating.921",3.84572678493679
"196","Rating.42",3.70734253082765
"196","Rating.469",3.70734253082765
"196","Rating.874",3.70734253082765
"196","Rating.1216",3.70734253082765
"196","Rating.1139",3.70734253082765
"196","Rating.547",3.70734253082765
"196","Rating.157",3.70734253082765
"196","Rating.1208",3.70734253082765
"196","Rating.1157",3.70734253082765
"196","Rating.808",3.70734253082765
"196","Rating.906",3.70734253082765
"196","Rating.535",3.70734253082765
"196","Rating.470",3.70734253082765
"196","Rating.714",3.70734253082765
"196","Rating.939",3.70734253082765
"196","Rating.738",3.70734253082765
"196","Rating.525",3.70734253082765
"196","Rating.1037",3.70734253082765
"196","Rating.530",3.70734253082765
"196","Rating.528",3.70734253082765
"196","Rating.754",3.70734253082765
"196","Rating.1436",3.70734253082765
"196","Rating.771",3.70734253082765
"196","Rating.226",3.70734253082765
"196","Rating.1383",3.70734253082765
"196","Rating.745",3.70734253082765
"196","Rating.1316",3.70734253082765
"196","Rating.846",3.72939114416261
"196","Rating.605",3.70734253082765
"196","Rating.575",3.70734253082765
"196","Rating.1284",3.70734253082765
"196","Rating.1298",3.70734253082765
"196","Rating.529",3.70734253082765
"196","Rating.743",3.70734253082765
"196","Rating.840",3.70734253082765
"196","Rating.244",3.70734253082765
"196","Rating.760",3.70734253082765
"196","Rating.1006",3.70734253082765
"196","Rating.1228",3.70734253082765
"196","Rating.1095",3.70734253082765
"196","Rating.34",3.70734253082765
"196","Rating.103",3.70734253082765
"196","Rating.441",3.70734253082765
"196","Rating.90",3.70734253082765
"196","Rating.1005",3.70734253082765
"196","Rating.863",3.70734253082765
"196","Rating.473",3.70734253082765
"196","Rating.1281",3.70734253082765
"196","Rating.356",3.70734253082765
"196","Rating.630",3.70734253082765
"196","Rating.793",3.70734253082765
"196","Rating.766",3.70734253082765
"196","Rating.1206",3.70734253082765
"196","Rating.1342",3.70734253082765
"196","Rating.980",3.70734253082765
"196","Rating.1263",3.70734253082765
"196","Rating.1376",3.70734253082765
"196","Rating.1182",3.70734253082765
"196","Rating.457",3.70734253082765
"196","Rating.710",3.44488963510342
"196","Rating.615",3.84572678493679
"196","Rating.101",3.70734253082765
"196","Rating.697",3.70734253082765
"196","Rating.1199",3.70734253082765
"196","Rating.395",3.70734253082765
"196","Rating.983",3.70734253082765
"196","Rating.684",3.70734253082765
"196","Rating.971",3.70734253082765
"196","Rating.1116",3.70734253082765
"196","Rating.267",3.70734253082765
"196","Rating.556",3.70734253082765
"196","Rating.853",3.70734253082765
"196","Rating.311",3.70734253082765
"196","Rating.1073",3.70734253082765
"196","Rating.975",3.70734253082765
"196","Rating.361",3.70734253082765
"196","Rating.643",3.70734253082765
"196","Rating.704",3.70734253082765
"196","Rating.997",3.70734253082765
"196","Rating.260",3.70734253082765
"196","Rating.990",3.70734253082765
"196","Rating.969",3.70734253082765
"196","Rating.167",3.70734253082765
"196","Rating.650",3.70734253082765
"196","Rating.320",3.70734253082765
"196","Rating.63",3.70734253082765
"196","Rating.965",3.70734253082765
"196","Rating.652",3.70734253082765
"196","Rating.1059",3.70734253082765
"196","Rating.882",3.70734253082765
"196","Rating.1164",3.70734253082765
"196","Rating.1207",3.70734253082765
"196","Rating.786",3.70734253082765
"196","Rating.614",3.70734253082765
"196","Rating.810",3.70734253082765
"196","Rating.1222",3.70734253082765
"196","Rating.139",3.70734253082765
"196","Rating.769",3.70734253082765
"196","Rating.765",3.70734253082765
"196","Rating.624",3.70734253082765
"196","Rating.1001",3.70734253082765
"196","Rating.797",3.70734253082765
"196","Rating.883",3.70734253082765
"196","Rating.752",3.70734253082765
"196","Rating.1315",3.70734253082765
"196","Rating.560",3.70734253082765
"196","Rating.345",3.70734253082765
"196","Rating.1194",3.70734253082765
"196","Rating.464",3.70734253082765
"196","Rating.1348",3.70734253082765
"196","Rating.932",3.70734253082765
"196","Rating.1179",3.70734253082765
"196","Rating.536",3.70734253082765
"196","Rating.369",3.70734253082765
